plantID,site,species,site-species,growthform,phenophase,year,estimate,doy1,doy2,doy-diff
NEON.PLA.D06.KONZ.06761,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,first color,2016,256,253,256,3
NEON.PLA.D06.KONZ.06761,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,new growth end,2016,259,259,263,4
NEON.PLA.D06.KONZ.06761,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,leaves shed end,2016,333,319,333,14
NEON.PLA.D06.KONZ.06762,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,new growth start,2016,158,152,158,6
NEON.PLA.D06.KONZ.06762,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,new growth end,2016,250,250,253,3
NEON.PLA.D06.KONZ.06762,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,first color,2016,259,256,259,3
NEON.PLA.D06.KONZ.06762,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,leaves shed end,2016,333,319,333,14
NEON.PLA.D06.KONZ.06763,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,new growth start,2016,158,152,158,6
NEON.PLA.D06.KONZ.06763,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,first color,2016,250,245,250,5
NEON.PLA.D06.KONZ.06763,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,new growth end,2016,259,259,263,4
NEON.PLA.D06.KONZ.06763,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,leaves shed end,2016,312,305,312,7
NEON.PLA.D06.KONZ.06764,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,new growth start,2016,158,152,158,6
NEON.PLA.D06.KONZ.06764,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,new growth end,2016,250,250,253,3
NEON.PLA.D06.KONZ.06764,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,first color,2016,256,253,256,3
NEON.PLA.D06.KONZ.06764,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,leaves shed end,2016,340,333,340,7
NEON.PLA.D06.KONZ.06765,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,new growth start,2016,158,152,158,6
NEON.PLA.D06.KONZ.06765,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,new growth end,2016,259,259,263,4
NEON.PLA.D06.KONZ.06765,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,first color,2016,266,263,266,3
NEON.PLA.D06.KONZ.06765,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,leaves shed end,2016,333,319,333,14
NEON.PLA.D06.KONZ.06766,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,new growth start,2016,158,152,158,6
NEON.PLA.D06.KONZ.06766,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,first color,2016,259,256,259,3
NEON.PLA.D06.KONZ.06766,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,new growth end,2016,259,259,263,4
NEON.PLA.D06.KONZ.06766,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,leaves shed end,2016,333,319,333,14
NEON.PLA.D06.KONZ.06768,KONZ,SCSC,KONZ-SCSC,Graminoid,first flower,2016,253,250,253,3
NEON.PLA.D06.KONZ.06768,KONZ,SCSC,KONZ-SCSC,Graminoid,peak flower,2016,256,253,259,6
NEON.PLA.D06.KONZ.06768,KONZ,SCSC,KONZ-SCSC,Graminoid,last flower,2016,259,259,263,4
NEON.PLA.D06.KONZ.06768,KONZ,SCSC,KONZ-SCSC,Graminoid,leaves shed end,2016,333,319,333,14
NEON.PLA.D06.KONZ.06768,KONZ,SCSC,KONZ-SCSC,Graminoid,new growth start,2017,82,76,82,6
NEON.PLA.D06.KONZ.06768,KONZ,SCSC,KONZ-SCSC,Graminoid,new growth end,2017,104,104,108,4
NEON.PLA.D06.KONZ.06768,KONZ,SCSC,KONZ-SCSC,Graminoid,leaves shed end,2017,311,305,311,6
NEON.PLA.D06.KONZ.06769,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,new growth start,2016,158,152,158,6
NEON.PLA.D06.KONZ.06769,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,first color,2016,256,253,256,3
NEON.PLA.D06.KONZ.06769,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,new growth end,2016,259,259,263,4
NEON.PLA.D06.KONZ.06769,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,leaves shed end,2016,319,312,319,7
NEON.PLA.D06.KONZ.06770,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,new growth start,2016,158,152,158,6
NEON.PLA.D06.KONZ.06770,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,first color,2016,253,250,253,3
NEON.PLA.D06.KONZ.06770,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,new growth end,2016,259,259,263,4
NEON.PLA.D06.KONZ.06770,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,leaves shed end,2016,333,319,333,14
NEON.PLA.D06.KONZ.06771,KONZ,SCSC,KONZ-SCSC,Graminoid,first flower,2016,253,250,253,3
NEON.PLA.D06.KONZ.06771,KONZ,SCSC,KONZ-SCSC,Graminoid,peak flower,2016,254,253,256,3
NEON.PLA.D06.KONZ.06771,KONZ,SCSC,KONZ-SCSC,Graminoid,last flower,2016,256,256,259,3
NEON.PLA.D06.KONZ.06771,KONZ,SCSC,KONZ-SCSC,Graminoid,leaves shed end,2016,319,312,319,7
NEON.PLA.D06.KONZ.06771,KONZ,SCSC,KONZ-SCSC,Graminoid,new growth start,2017,90,82,90,8
NEON.PLA.D06.KONZ.06771,KONZ,SCSC,KONZ-SCSC,Graminoid,new growth end,2017,104,104,108,4
NEON.PLA.D06.KONZ.06771,KONZ,SCSC,KONZ-SCSC,Graminoid,leaves shed end,2017,290,283,290,7
NEON.PLA.D06.KONZ.06772,KONZ,ANGE,KONZ-ANGE,Graminoid,first flower,2016,217,214,217,3
NEON.PLA.D06.KONZ.06772,KONZ,ANGE,KONZ-ANGE,Graminoid,peak flower,2016,224,221,228,7
NEON.PLA.D06.KONZ.06772,KONZ,ANGE,KONZ-ANGE,Graminoid,last flower,2016,253,253,256,3
NEON.PLA.D06.KONZ.06772,KONZ,ANGE,KONZ-ANGE,Graminoid,leaves shed end,2016,305,298,305,7
NEON.PLA.D06.KONZ.06772,KONZ,ANGE,KONZ-ANGE,Graminoid,new growth start,2017,82,76,82,6
NEON.PLA.D06.KONZ.06772,KONZ,ANGE,KONZ-ANGE,Graminoid,new growth end,2017,101,101,104,3
NEON.PLA.D06.KONZ.06772,KONZ,ANGE,KONZ-ANGE,Graminoid,leaves shed end,2017,305,297,305,8
NEON.PLA.D06.KONZ.06773,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,new growth start,2016,158,152,158,6
NEON.PLA.D06.KONZ.06773,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,first color,2016,250,245,250,5
NEON.PLA.D06.KONZ.06773,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,new growth end,2016,259,259,263,4
NEON.PLA.D06.KONZ.06773,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,leaves shed end,2016,319,312,319,7
NEON.PLA.D06.KONZ.06774,KONZ,SCSC,KONZ-SCSC,Graminoid,first flower,2016,253,250,253,3
NEON.PLA.D06.KONZ.06774,KONZ,SCSC,KONZ-SCSC,Graminoid,peak flower,2016,256,253,259,6
NEON.PLA.D06.KONZ.06774,KONZ,SCSC,KONZ-SCSC,Graminoid,last flower,2016,259,259,263,4
NEON.PLA.D06.KONZ.06774,KONZ,SCSC,KONZ-SCSC,Graminoid,leaves shed end,2016,312,305,312,7
NEON.PLA.D06.KONZ.06774,KONZ,SCSC,KONZ-SCSC,Graminoid,new growth start,2017,90,82,90,8
NEON.PLA.D06.KONZ.06774,KONZ,SCSC,KONZ-SCSC,Graminoid,new growth end,2017,101,101,104,3
NEON.PLA.D06.KONZ.06774,KONZ,SCSC,KONZ-SCSC,Graminoid,first flower,2017,255,251,255,4
NEON.PLA.D06.KONZ.06774,KONZ,SCSC,KONZ-SCSC,Graminoid,peak flower,2017,265,262,269,7
NEON.PLA.D06.KONZ.06774,KONZ,SCSC,KONZ-SCSC,Graminoid,last flower,2017,276,276,290,14
NEON.PLA.D06.KONZ.06774,KONZ,SCSC,KONZ-SCSC,Graminoid,leaves shed end,2017,318,311,318,7
NEON.PLA.D06.KONZ.06775,KONZ,ANGE,KONZ-ANGE,Graminoid,first flower,2016,228,224,228,4
NEON.PLA.D06.KONZ.06775,KONZ,ANGE,KONZ-ANGE,Graminoid,peak flower,2016,236,235,238,3
NEON.PLA.D06.KONZ.06775,KONZ,ANGE,KONZ-ANGE,Graminoid,last flower,2016,259,259,263,4
NEON.PLA.D06.KONZ.06775,KONZ,ANGE,KONZ-ANGE,Graminoid,leaves shed end,2016,312,305,312,7
NEON.PLA.D06.KONZ.06775,KONZ,ANGE,KONZ-ANGE,Graminoid,new growth start,2017,104,101,104,3
NEON.PLA.D06.KONZ.06775,KONZ,ANGE,KONZ-ANGE,Graminoid,new growth end,2017,122,122,125,3
NEON.PLA.D06.KONZ.06775,KONZ,ANGE,KONZ-ANGE,Graminoid,leaves shed end,2017,305,297,305,8
NEON.PLA.D06.KONZ.06776,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,new growth start,2016,158,152,158,6
NEON.PLA.D06.KONZ.06776,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,new growth end,2016,259,259,263,4
NEON.PLA.D06.KONZ.06776,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,first color,2016,263,259,263,4
NEON.PLA.D06.KONZ.06776,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,leaves shed end,2016,333,319,333,14
NEON.PLA.D06.KONZ.06777,KONZ,SCSC,KONZ-SCSC,Graminoid,first flower,2016,253,250,253,3
NEON.PLA.D06.KONZ.06777,KONZ,SCSC,KONZ-SCSC,Graminoid,last flower,2016,253,253,256,3
NEON.PLA.D06.KONZ.06777,KONZ,SCSC,KONZ-SCSC,Graminoid,peak flower,2016,253,250,256,6
NEON.PLA.D06.KONZ.06777,KONZ,SCSC,KONZ-SCSC,Graminoid,leaves shed end,2016,333,319,333,14
NEON.PLA.D06.KONZ.06777,KONZ,SCSC,KONZ-SCSC,Graminoid,new growth start,2017,82,76,82,6
NEON.PLA.D06.KONZ.06777,KONZ,SCSC,KONZ-SCSC,Graminoid,new growth end,2017,101,101,104,3
NEON.PLA.D06.KONZ.06777,KONZ,SCSC,KONZ-SCSC,Graminoid,first flower,2017,265,262,265,3
NEON.PLA.D06.KONZ.06777,KONZ,SCSC,KONZ-SCSC,Graminoid,peak flower,2017,272,269,276,7
NEON.PLA.D06.KONZ.06777,KONZ,SCSC,KONZ-SCSC,Graminoid,last flower,2017,283,283,290,7
NEON.PLA.D06.KONZ.06777,KONZ,SCSC,KONZ-SCSC,Graminoid,leaves shed end,2017,297,290,297,7
NEON.PLA.D06.KONZ.06778,KONZ,ANGE,KONZ-ANGE,Graminoid,first flower,2016,235,231,235,4
NEON.PLA.D06.KONZ.06778,KONZ,ANGE,KONZ-ANGE,Graminoid,peak flower,2016,253,250,256,6
NEON.PLA.D06.KONZ.06778,KONZ,ANGE,KONZ-ANGE,Graminoid,last flower,2016,259,259,263,4
NEON.PLA.D06.KONZ.06778,KONZ,ANGE,KONZ-ANGE,Graminoid,leaves shed end,2016,305,298,305,7
NEON.PLA.D06.KONZ.06778,KONZ,ANGE,KONZ-ANGE,Graminoid,new growth start,2017,90,82,90,8
NEON.PLA.D06.KONZ.06778,KONZ,ANGE,KONZ-ANGE,Graminoid,new growth end,2017,104,104,108,4
NEON.PLA.D06.KONZ.06778,KONZ,ANGE,KONZ-ANGE,Graminoid,leaves shed end,2017,305,297,305,8
NEON.PLA.D06.KONZ.06779,KONZ,ANGE,KONZ-ANGE,Graminoid,first flower,2016,250,245,250,5
NEON.PLA.D06.KONZ.06779,KONZ,ANGE,KONZ-ANGE,Graminoid,peak flower,2016,253,250,256,6
NEON.PLA.D06.KONZ.06779,KONZ,ANGE,KONZ-ANGE,Graminoid,last flower,2016,259,259,263,4
NEON.PLA.D06.KONZ.06779,KONZ,ANGE,KONZ-ANGE,Graminoid,leaves shed end,2016,312,305,312,7
NEON.PLA.D06.KONZ.06779,KONZ,ANGE,KONZ-ANGE,Graminoid,new growth start,2017,90,82,90,8
NEON.PLA.D06.KONZ.06779,KONZ,ANGE,KONZ-ANGE,Graminoid,new growth end,2017,104,104,108,4
NEON.PLA.D06.KONZ.06779,KONZ,ANGE,KONZ-ANGE,Graminoid,first flower,2017,265,262,265,3
NEON.PLA.D06.KONZ.06779,KONZ,ANGE,KONZ-ANGE,Graminoid,peak flower,2017,272,269,276,7
NEON.PLA.D06.KONZ.06779,KONZ,ANGE,KONZ-ANGE,Graminoid,last flower,2017,283,283,290,7
NEON.PLA.D06.KONZ.06779,KONZ,ANGE,KONZ-ANGE,Graminoid,leaves shed end,2017,305,297,305,8
NEON.PLA.D06.KONZ.06780,KONZ,SCSC,KONZ-SCSC,Graminoid,first flower,2016,253,250,253,3
NEON.PLA.D06.KONZ.06780,KONZ,SCSC,KONZ-SCSC,Graminoid,peak flower,2016,257,256,259,3
NEON.PLA.D06.KONZ.06780,KONZ,SCSC,KONZ-SCSC,Graminoid,last flower,2016,266,266,270,4
NEON.PLA.D06.KONZ.06780,KONZ,SCSC,KONZ-SCSC,Graminoid,leaves shed end,2016,333,319,333,14
NEON.PLA.D06.KONZ.06780,KONZ,SCSC,KONZ-SCSC,Graminoid,new growth start,2017,82,76,82,6
NEON.PLA.D06.KONZ.06780,KONZ,SCSC,KONZ-SCSC,Graminoid,new growth end,2017,104,104,108,4
NEON.PLA.D06.KONZ.06780,KONZ,SCSC,KONZ-SCSC,Graminoid,leaves shed end,2017,305,297,305,8
NEON.PLA.D06.KONZ.06781,KONZ,SCSC,KONZ-SCSC,Graminoid,first flower,2016,253,250,253,3
NEON.PLA.D06.KONZ.06781,KONZ,SCSC,KONZ-SCSC,Graminoid,peak flower,2016,261,259,263,4
NEON.PLA.D06.KONZ.06781,KONZ,SCSC,KONZ-SCSC,Graminoid,last flower,2016,263,263,266,3
NEON.PLA.D06.KONZ.06781,KONZ,SCSC,KONZ-SCSC,Graminoid,leaves shed end,2016,333,319,333,14
NEON.PLA.D06.KONZ.06781,KONZ,SCSC,KONZ-SCSC,Graminoid,new growth start,2017,90,82,90,8
NEON.PLA.D06.KONZ.06781,KONZ,SCSC,KONZ-SCSC,Graminoid,new growth end,2017,104,104,108,4
NEON.PLA.D06.KONZ.06781,KONZ,SCSC,KONZ-SCSC,Graminoid,leaves shed end,2017,290,283,290,7
NEON.PLA.D06.KONZ.06782,KONZ,ANGE,KONZ-ANGE,Graminoid,first flower,2016,245,242,245,3
NEON.PLA.D06.KONZ.06782,KONZ,ANGE,KONZ-ANGE,Graminoid,peak flower,2016,247,245,250,5
NEON.PLA.D06.KONZ.06782,KONZ,ANGE,KONZ-ANGE,Graminoid,last flower,2016,250,250,253,3
NEON.PLA.D06.KONZ.06782,KONZ,ANGE,KONZ-ANGE,Graminoid,leaves shed end,2016,319,312,319,7
NEON.PLA.D06.KONZ.06782,KONZ,ANGE,KONZ-ANGE,Graminoid,new growth start,2017,90,82,90,8
NEON.PLA.D06.KONZ.06782,KONZ,ANGE,KONZ-ANGE,Graminoid,new growth end,2017,115,115,118,3
NEON.PLA.D06.KONZ.06782,KONZ,ANGE,KONZ-ANGE,Graminoid,leaves shed end,2017,311,305,311,6
NEON.PLA.D06.KONZ.06783,KONZ,SCSC,KONZ-SCSC,Graminoid,first flower,2016,253,250,253,3
NEON.PLA.D06.KONZ.06783,KONZ,SCSC,KONZ-SCSC,Graminoid,peak flower,2016,259,256,263,7
NEON.PLA.D06.KONZ.06783,KONZ,SCSC,KONZ-SCSC,Graminoid,last flower,2016,273,273,277,4
NEON.PLA.D06.KONZ.06783,KONZ,SCSC,KONZ-SCSC,Graminoid,leaves shed end,2016,333,319,333,14
NEON.PLA.D06.KONZ.06783,KONZ,SCSC,KONZ-SCSC,Graminoid,new growth start,2017,90,82,90,8
NEON.PLA.D06.KONZ.06783,KONZ,SCSC,KONZ-SCSC,Graminoid,new growth end,2017,108,108,111,3
NEON.PLA.D06.KONZ.06783,KONZ,SCSC,KONZ-SCSC,Graminoid,leaves shed end,2017,311,305,311,6
NEON.PLA.D06.KONZ.06784,KONZ,ANGE,KONZ-ANGE,Graminoid,first flower,2016,235,231,235,4
NEON.PLA.D06.KONZ.06784,KONZ,ANGE,KONZ-ANGE,Graminoid,peak flower,2016,253,250,256,6
NEON.PLA.D06.KONZ.06784,KONZ,ANGE,KONZ-ANGE,Graminoid,last flower,2016,259,259,263,4
NEON.PLA.D06.KONZ.06784,KONZ,ANGE,KONZ-ANGE,Graminoid,leaves shed end,2016,312,305,312,7
NEON.PLA.D06.KONZ.06784,KONZ,ANGE,KONZ-ANGE,Graminoid,new growth start,2017,82,76,82,6
NEON.PLA.D06.KONZ.06784,KONZ,ANGE,KONZ-ANGE,Graminoid,new growth end,2017,108,108,111,3
NEON.PLA.D06.KONZ.06784,KONZ,ANGE,KONZ-ANGE,Graminoid,last flower,2017,234,234,248,14
NEON.PLA.D06.KONZ.06784,KONZ,ANGE,KONZ-ANGE,Graminoid,first flower,2017,234,219,234,15
NEON.PLA.D06.KONZ.06784,KONZ,ANGE,KONZ-ANGE,Graminoid,peak flower,2017,234,219,248,29
NEON.PLA.D06.KONZ.06784,KONZ,ANGE,KONZ-ANGE,Graminoid,leaves shed end,2017,305,297,305,8
NEON.PLA.D06.KONZ.06785,KONZ,SCSC,KONZ-SCSC,Graminoid,first flower,2016,253,250,253,3
NEON.PLA.D06.KONZ.06785,KONZ,SCSC,KONZ-SCSC,Graminoid,peak flower,2016,253,250,256,6
NEON.PLA.D06.KONZ.06785,KONZ,SCSC,KONZ-SCSC,Graminoid,last flower,2016,266,266,270,4
NEON.PLA.D06.KONZ.06785,KONZ,SCSC,KONZ-SCSC,Graminoid,leaves shed end,2016,333,319,333,14
NEON.PLA.D06.KONZ.06785,KONZ,SCSC,KONZ-SCSC,Graminoid,new growth start,2017,90,82,90,8
NEON.PLA.D06.KONZ.06785,KONZ,SCSC,KONZ-SCSC,Graminoid,new growth end,2017,108,108,111,3
NEON.PLA.D06.KONZ.06785,KONZ,SCSC,KONZ-SCSC,Graminoid,leaves shed end,2017,297,290,297,7
NEON.PLA.D06.KONZ.06786,KONZ,ANGE,KONZ-ANGE,Graminoid,first flower,2016,250,245,250,5
NEON.PLA.D06.KONZ.06786,KONZ,ANGE,KONZ-ANGE,Graminoid,peak flower,2016,250,245,253,8
NEON.PLA.D06.KONZ.06786,KONZ,ANGE,KONZ-ANGE,Graminoid,last flower,2016,259,259,263,4
NEON.PLA.D06.KONZ.06786,KONZ,ANGE,KONZ-ANGE,Graminoid,leaves shed end,2016,319,312,319,7
NEON.PLA.D06.KONZ.06786,KONZ,ANGE,KONZ-ANGE,Graminoid,new growth start,2017,82,76,82,6
NEON.PLA.D06.KONZ.06786,KONZ,ANGE,KONZ-ANGE,Graminoid,new growth end,2017,115,115,118,3
NEON.PLA.D06.KONZ.06786,KONZ,ANGE,KONZ-ANGE,Graminoid,first flower,2017,265,262,265,3
NEON.PLA.D06.KONZ.06786,KONZ,ANGE,KONZ-ANGE,Graminoid,peak flower,2017,274,272,276,4
NEON.PLA.D06.KONZ.06786,KONZ,ANGE,KONZ-ANGE,Graminoid,last flower,2017,283,283,290,7
NEON.PLA.D06.KONZ.06786,KONZ,ANGE,KONZ-ANGE,Graminoid,leaves shed end,2017,305,297,305,8
NEON.PLA.D06.KONZ.06787,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,new growth start,2016,158,152,158,6
NEON.PLA.D06.KONZ.06787,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,new growth end,2016,259,259,263,4
NEON.PLA.D06.KONZ.06787,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,first color,2016,273,270,273,3
NEON.PLA.D06.KONZ.06787,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,leaves shed end,2016,333,319,333,14
NEON.PLA.D06.KONZ.06788,KONZ,ANGE,KONZ-ANGE,Graminoid,leaves shed end,2016,319,312,319,7
NEON.PLA.D06.KONZ.06788,KONZ,ANGE,KONZ-ANGE,Graminoid,new growth start,2017,82,76,82,6
NEON.PLA.D06.KONZ.06788,KONZ,ANGE,KONZ-ANGE,Graminoid,new growth end,2017,118,118,122,4
NEON.PLA.D06.KONZ.06788,KONZ,ANGE,KONZ-ANGE,Graminoid,leaves shed end,2017,311,305,311,6
NEON.PLA.D06.KONZ.06789,KONZ,SCSC,KONZ-SCSC,Graminoid,first flower,2016,253,250,253,3
NEON.PLA.D06.KONZ.06789,KONZ,SCSC,KONZ-SCSC,Graminoid,last flower,2016,259,259,263,4
NEON.PLA.D06.KONZ.06789,KONZ,SCSC,KONZ-SCSC,Graminoid,peak flower,2016,259,256,263,7
NEON.PLA.D06.KONZ.06789,KONZ,SCSC,KONZ-SCSC,Graminoid,leaves shed end,2016,333,319,333,14
NEON.PLA.D06.KONZ.06789,KONZ,SCSC,KONZ-SCSC,Graminoid,new growth start,2017,90,82,90,8
NEON.PLA.D06.KONZ.06789,KONZ,SCSC,KONZ-SCSC,Graminoid,new growth end,2017,104,104,108,4
NEON.PLA.D06.KONZ.06789,KONZ,SCSC,KONZ-SCSC,Graminoid,leaves shed end,2017,290,283,290,7
NEON.PLA.D06.KONZ.06790,KONZ,SCSC,KONZ-SCSC,Graminoid,first flower,2016,253,250,253,3
NEON.PLA.D06.KONZ.06790,KONZ,SCSC,KONZ-SCSC,Graminoid,peak flower,2016,259,256,263,7
NEON.PLA.D06.KONZ.06790,KONZ,SCSC,KONZ-SCSC,Graminoid,last flower,2016,266,266,270,4
NEON.PLA.D06.KONZ.06790,KONZ,SCSC,KONZ-SCSC,Graminoid,leaves shed end,2016,333,319,333,14
NEON.PLA.D06.KONZ.06790,KONZ,SCSC,KONZ-SCSC,Graminoid,new growth start,2017,90,82,90,8
NEON.PLA.D06.KONZ.06790,KONZ,SCSC,KONZ-SCSC,Graminoid,new growth end,2017,108,108,111,3
NEON.PLA.D06.KONZ.06790,KONZ,SCSC,KONZ-SCSC,Graminoid,leaves shed end,2017,318,311,318,7
NEON.PLA.D06.KONZ.06791,KONZ,ANGE,KONZ-ANGE,Graminoid,leaves shed end,2016,333,319,333,14
NEON.PLA.D06.KONZ.06791,KONZ,ANGE,KONZ-ANGE,Graminoid,new growth start,2017,82,76,82,6
NEON.PLA.D06.KONZ.06791,KONZ,ANGE,KONZ-ANGE,Graminoid,new growth end,2017,108,108,111,3
NEON.PLA.D06.KONZ.06791,KONZ,ANGE,KONZ-ANGE,Graminoid,first flower,2017,258,255,258,3
NEON.PLA.D06.KONZ.06791,KONZ,ANGE,KONZ-ANGE,Graminoid,peak flower,2017,272,269,276,7
NEON.PLA.D06.KONZ.06791,KONZ,ANGE,KONZ-ANGE,Graminoid,last flower,2017,283,283,290,7
NEON.PLA.D06.KONZ.06791,KONZ,ANGE,KONZ-ANGE,Graminoid,leaves shed end,2017,305,297,305,8
NEON.PLA.D06.KONZ.06792,KONZ,ANGE,KONZ-ANGE,Graminoid,first flower,2016,253,250,253,3
NEON.PLA.D06.KONZ.06792,KONZ,ANGE,KONZ-ANGE,Graminoid,peak flower,2016,254,253,256,3
NEON.PLA.D06.KONZ.06792,KONZ,ANGE,KONZ-ANGE,Graminoid,last flower,2016,256,256,259,3
NEON.PLA.D06.KONZ.06792,KONZ,ANGE,KONZ-ANGE,Graminoid,leaves shed end,2016,333,319,333,14
NEON.PLA.D06.KONZ.06792,KONZ,ANGE,KONZ-ANGE,Graminoid,new growth start,2017,90,82,90,8
NEON.PLA.D06.KONZ.06792,KONZ,ANGE,KONZ-ANGE,Graminoid,new growth end,2017,108,108,111,3
NEON.PLA.D06.KONZ.06792,KONZ,ANGE,KONZ-ANGE,Graminoid,leaves shed end,2017,305,297,305,8
NEON.PLA.D06.KONZ.06793,KONZ,SCSC,KONZ-SCSC,Graminoid,first flower,2016,242,238,242,4
NEON.PLA.D06.KONZ.06793,KONZ,SCSC,KONZ-SCSC,Graminoid,peak flower,2016,254,253,256,3
NEON.PLA.D06.KONZ.06793,KONZ,SCSC,KONZ-SCSC,Graminoid,last flower,2016,266,266,270,4
NEON.PLA.D06.KONZ.06793,KONZ,SCSC,KONZ-SCSC,Graminoid,leaves shed end,2016,319,312,319,7
NEON.PLA.D06.KONZ.06793,KONZ,SCSC,KONZ-SCSC,Graminoid,new growth start,2017,94,90,94,4
NEON.PLA.D06.KONZ.06793,KONZ,SCSC,KONZ-SCSC,Graminoid,new growth end,2017,111,111,115,4
NEON.PLA.D06.KONZ.06793,KONZ,SCSC,KONZ-SCSC,Graminoid,first flower,2017,276,272,276,4
NEON.PLA.D06.KONZ.06793,KONZ,SCSC,KONZ-SCSC,Graminoid,peak flower,2017,279,276,283,7
NEON.PLA.D06.KONZ.06793,KONZ,SCSC,KONZ-SCSC,Graminoid,last flower,2017,283,283,290,7
NEON.PLA.D06.KONZ.06793,KONZ,SCSC,KONZ-SCSC,Graminoid,leaves shed end,2017,305,297,305,8
NEON.PLA.D06.KONZ.06794,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,new growth start,2016,158,152,158,6
NEON.PLA.D06.KONZ.06794,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,new growth end,2016,250,250,253,3
NEON.PLA.D06.KONZ.06794,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,first color,2016,259,256,259,3
NEON.PLA.D06.KONZ.06794,KONZ,CODR,KONZ-CODR,Deciduous broadleaf,leaves shed end,2016,333,319,333,14
NEON.PLA.D06.KONZ.06795,KONZ,SCSC,KONZ-SCSC,Graminoid,first flower,2016,253,250,253,3
NEON.PLA.D06.KONZ.06795,KONZ,SCSC,KONZ-SCSC,Graminoid,peak flower,2016,263,259,266,7
NEON.PLA.D06.KONZ.06795,KONZ,SCSC,KONZ-SCSC,Graminoid,last flower,2016,277,277,280,3
NEON.PLA.D06.KONZ.06795,KONZ,SCSC,KONZ-SCSC,Graminoid,leaves shed end,2016,333,319,333,14
NEON.PLA.D06.KONZ.06795,KONZ,SCSC,KONZ-SCSC,Graminoid,new growth start,2017,90,82,90,8
NEON.PLA.D06.KONZ.06795,KONZ,SCSC,KONZ-SCSC,Graminoid,new growth end,2017,104,104,108,4
NEON.PLA.D06.KONZ.06795,KONZ,SCSC,KONZ-SCSC,Graminoid,first flower,2017,276,272,276,4
NEON.PLA.D06.KONZ.06795,KONZ,SCSC,KONZ-SCSC,Graminoid,peak flower,2017,279,276,283,7
NEON.PLA.D06.KONZ.06795,KONZ,SCSC,KONZ-SCSC,Graminoid,last flower,2017,283,283,290,7
NEON.PLA.D06.KONZ.06795,KONZ,SCSC,KONZ-SCSC,Graminoid,leaves shed end,2017,311,305,311,6
NEON.PLA.D06.KONZ.06796,KONZ,ANGE,KONZ-ANGE,Graminoid,first flower,2016,250,245,250,5
NEON.PLA.D06.KONZ.06796,KONZ,ANGE,KONZ-ANGE,Graminoid,peak flower,2016,253,250,256,6
NEON.PLA.D06.KONZ.06796,KONZ,ANGE,KONZ-ANGE,Graminoid,last flower,2016,259,259,263,4
NEON.PLA.D06.KONZ.06796,KONZ,ANGE,KONZ-ANGE,Graminoid,leaves shed end,2016,287,284,287,3
NEON.PLA.D06.KONZ.06796,KONZ,ANGE,KONZ-ANGE,Graminoid,new growth start,2017,94,90,94,4
NEON.PLA.D06.KONZ.06796,KONZ,ANGE,KONZ-ANGE,Graminoid,new growth end,2017,108,108,111,3
